#RISULTATO DI ESECUZIONE SINGLE-NODE DEL TASK 3.2 SU FLIGHT_SAMPLE_CLEANED_PARQUET
#SPARKSQL

origin	month	voli_basso	avg_dep_basso	avg_arr_basso	voli_medio	avg_dep_medio	avg_arr_medio	voli_alto	avg_dep_alto	avg_arr_alto	causa_canc_piu_frequente
MSP	1	14	5.0	5.75	2	19.0	17.0	0	0.0	0.0	N/A
MSP	2	9	4.0	12.5	2	39.5	14.5	0	0.0	0.0	N/A
MSP	3	12	6.0	16.6	1	22.0	5.0	2	85.5	101.5	N/A
MSP	4	14	11.0	20.5	0	0.0	0.0	0	0.0	0.0	N/A
MSP	5	10	9.75	12.6	3	28.333333333333332	18.0	2	82.0	72.5	N/A
MSP	6	10	3.0	9.4	4	40.25	48.5	2	125.5	121.0	N/A
MSP	7	8	1.0	19.0	4	29.0	35.5	0	0.0	0.0	N/A
MSP	8	14	6.0	4.0	6	41.0	50.4	1	64.0	44.0	N/A
MSP	9	7	3.0	5.5	1	19.0	6.0	0	0.0	0.0	N/A
MSP	10	21	9.5	7.222222222222222	1	38.0	18.0	2	81.5	78.0	N/A
MSP	11	10	12.0	9.333333333333334	0	0.0	0.0	0	0.0	0.0	N/A
MSP	12	5	0.0	9.5	1	59.0	46.0	0	0.0	0.0	N/A
MSY	1	1	9.0	6.0	0	0.0	0.0	0	0.0	0.0	N/A
MSY	2	1	9.0	0.0	0	0.0	0.0	1	104.0	92.0	N/A
MSY	3	1	0.0	0.0	3	31.666666666666668	39.5	0	0.0	0.0	N/A
MSY	4	7	4.5	0.0	0	0.0	0.0	1	181.0	165.0	N/A
MSY	5	5	8.333333333333334	22.25	3	44.333333333333336	59.666666666666664	1	139.0	126.0	N/A
MSY	6	3	0.0	0.0	1	46.0	47.0	0	0.0	0.0	N/A
MSY	7	2	0.0	1.0	1	25.0	10.0	0	0.0	0.0	N/A
MSY	8	5	6.0	5.0	0	0.0	0.0	0	0.0	0.0	N/A
MSY	9	7	7.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MSY	10	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MSY	11	6	0.0	1.0	1	27.0	28.0	0	0.0	0.0	N/A
MSY	12	5	0.0	8.5	1	27.0	14.0	0	0.0	0.0	N/A
MTJ	1	1	0.0	0.0	1	35.0	53.0	0	0.0	0.0	N/A
MTJ	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MTJ	6	0	0.0	0.0	0	0.0	0.0	1	213.0	192.0	N/A
MTJ	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MTJ	10	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MVY	7	0	0.0	0.0	1	40.0	32.0	0	0.0	0.0	N/A
MYR	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MYR	4	2	0.0	0.0	0	0.0	0.0	1	62.0	48.0	N/A
MYR	5	3	11.0	16.0	0	0.0	0.0	0	0.0	0.0	N/A
MYR	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MYR	7	0	0.0	0.0	1	18.0	24.0	0	0.0	0.0	N/A
MYR	8	1	1.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MYR	9	1	0.0	0.0	1	15.0	39.0	0	0.0	0.0	N/A
MYR	10	2	0.0	9.0	0	0.0	0.0	0	0.0	0.0	N/A
MYR	12	1	0.0	0.0	1	24.0	23.0	0	0.0	0.0	N/A
OAK	1	1	0.0	6.0	2	31.0	24.0	1	151.0	151.0	N/A
OAK	3	6	7.5	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OAK	4	5	4.0	3.0	1	37.0	30.0	0	0.0	0.0	N/A
OAK	5	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OAK	6	3	8.0	4.0	0	0.0	0.0	0	0.0	0.0	N/A
OAK	7	4	3.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OAK	8	3	0.0	0.0	1	23.0	63.0	0	0.0	0.0	N/A
OAK	9	5	8.0	1.0	0	0.0	0.0	1	84.0	84.0	N/A
OAK	10	6	6.0	0.0	1	23.0	13.0	0	0.0	0.0	N/A
OAK	11	3	2.5	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OAK	12	2	0.0	0.0	2	16.5	9.5	0	0.0	0.0	N/A
OGG	1	3	5.0	5.0	2	20.0	18.0	1	106.0	100.0	N/A
OGG	2	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OGG	3	5	13.0	6.5	0	0.0	0.0	0	0.0	0.0	N/A
OGG	4	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OGG	5	3	10.0	5.0	0	0.0	0.0	0	0.0	0.0	N/A
OGG	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OGG	7	1	4.0	2.0	0	0.0	0.0	0	0.0	0.0	N/A
OGG	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OGG	9	5	0.0	5.0	1	43.0	59.0	0	0.0	0.0	N/A
OGG	10	6	1.0	5.5	0	0.0	0.0	0	0.0	0.0	N/A
OGG	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OGG	12	3	5.0	4.0	0	0.0	0.0	1	64.0	62.0	N/A
OKC	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OKC	2	5	0.0	11.0	1	24.0	23.0	1	101.0	101.0	N/A
OKC	3	2	0.0	0.0	1	35.0	19.0	1	188.0	169.0	N/A
OKC	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OKC	5	3	9.0	0.0	0	0.0	0.0	1	342.0	350.0	N/A
OKC	6	4	0.0	7.0	0	0.0	0.0	0	0.0	0.0	N/A
OKC	7	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OKC	8	3	3.0	13.0	0	0.0	0.0	1	173.0	166.0	N/A
OKC	9	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OKC	10	1	0.0	0.0	1	37.0	37.0	0	0.0	0.0	N/A
OKC	11	3	0.0	11.0	0	0.0	0.0	1	81.0	69.0	N/A
OKC	12	4	7.0	1.0	0	0.0	0.0	0	0.0	0.0	N/A
OMA	1	1	11.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OMA	2	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OMA	3	4	3.0	23.0	0	0.0	0.0	0	0.0	0.0	N/A
OMA	4	3	4.0	1.0	0	0.0	0.0	0	0.0	0.0	N/A
OMA	5	1	6.0	41.0	0	0.0	0.0	2	227.5	223.5	N/A
OMA	6	1	0.0	7.0	0	0.0	0.0	0	0.0	0.0	N/A
OMA	7	3	1.0	33.0	0	0.0	0.0	0	0.0	0.0	N/A
OMA	8	3	3.6666666666666665	29.0	0	0.0	0.0	0	0.0	0.0	N/A
OMA	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
OMA	10	2	7.0	0.0	1	33.0	50.0	0	0.0	0.0	N/A
OMA	11	1	0.0	0.0	2	25.5	22.5	0	0.0	0.0	N/A
OMA	12	2	2.0	0.0	0	0.0	0.0	1	91.0	76.0	N/A
ONT	2	0	0.0	0.0	0	0.0	0.0	1	185.0	178.0	N/A
ONT	3	2	6.0	5.0	0	0.0	0.0	0	0.0	0.0	N/A
ONT	4	3	0.0	8.0	0	0.0	0.0	0	0.0	0.0	N/A
ONT	5	4	0.0	6.0	2	27.5	16.5	0	0.0	0.0	N/A
ONT	6	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ONT	7	2	14.0	0.0	2	21.5	30.0	0	0.0	0.0	N/A
ONT	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ONT	9	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ONT	10	1	0.0	0.0	1	32.0	30.0	0	0.0	0.0	N/A
ONT	11	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ONT	12	0	0.0	0.0	1	18.0	6.0	0	0.0	0.0	N/A
ORD	1	20	4.0	22.0	5	44.4	31.8	4	107.0	107.0	N/A
ORD	2	14	14.0	5.0	0	0.0	0.0	2	73.5	69.0	N/A
ORD	3	26	4.666666666666667	6.333333333333333	4	29.75	34.333333333333336	2	76.5	51.5	N/A
ORD	4	24	8.714285714285714	8.75	1	39.0	41.0	3	124.33333333333333	116.66666666666667	N/A
ORD	5	21	5.2	9.0	3	34.333333333333336	36.666666666666664	2	106.0	94.5	N/A
ORD	6	24	5.666666666666667	3.0	7	36.142857142857146	32.57142857142857	6	88.66666666666667	89.33333333333333	N/A
ORD	7	12	7.6	23.75	5	24.2	26.0	9	100.11111111111111	102.55555555555556	N/A
ORD	8	32	6.625	18.375	6	31.5	25.5	6	161.83333333333334	149.66666666666666	N/A
ORD	9	38	6.0	13.333333333333334	3	23.0	9.666666666666666	2	101.0	98.5	N/A
ORD	10	36	8.5	13.333333333333334	5	29.0	27.0	3	100.66666666666667	88.66666666666667	N/A
ORD	11	24	4.0	14.666666666666666	2	26.5	32.0	2	95.0	90.0	N/A
ORD	12	24	7.75	14.5	6	35.666666666666664	36.0	4	97.0	93.0	N/A
ORF	1	0	0.0	0.0	0	0.0	0.0	1	80.0	72.0	N/A
ORF	3	5	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ORF	4	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ORF	5	2	0.0	1.0	0	0.0	0.0	0	0.0	0.0	N/A
ORF	6	3	0.0	1.0	2	29.5	25.5	0	0.0	0.0	N/A
ORF	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ORF	8	2	10.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
ORF	9	1	0.0	0.0	3	31.0	26.0	0	0.0	0.0	N/A
ORF	10	3	0.0	9.5	1	36.0	26.0	0	0.0	0.0	N/A
ORF	11	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ORF	12	5	11.0	13.0	1	28.0	55.0	1	93.0	85.0	N/A
ORH	11	1	0.0	1.0	0	0.0	0.0	0	0.0	0.0	N/A
PAE	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PBG	9	1	7.0	21.0	0	0.0	0.0	0	0.0	0.0	N/A
PBI	1	1	9.0	0.0	1	59.0	63.0	0	0.0	0.0	N/A
PBI	2	3	14.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PBI	3	5	0.0	0.0	3	28.666666666666668	34.666666666666664	1	222.0	208.0	N/A
PBI	4	3	5.0	5.0	0	0.0	0.0	1	156.0	158.0	N/A
PBI	5	2	0.0	0.0	1	15.0	18.0	0	0.0	0.0	N/A
PBI	6	2	2.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
PBI	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PBI	8	1	0.0	0.0	1	43.0	41.0	0	0.0	0.0	N/A
PBI	9	3	3.0	4.0	0	0.0	0.0	1	88.0	71.0	N/A
PBI	10	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PBI	11	3	0.0	4.0	0	0.0	0.0	0	0.0	0.0	N/A
PBI	12	3	0.0	5.0	0	0.0	0.0	0	0.0	0.0	N/A
PDX	1	5	0.0	1.0	1	29.0	5.0	1	346.0	420.0	N/A
PDX	2	8	5.0	14.5	0	0.0	0.0	0	0.0	0.0	N/A
PDX	3	2	7.0	22.0	1	33.0	95.0	1	65.0	58.0	N/A
PDX	4	8	0.0	8.0	1	59.0	49.0	1	111.0	114.0	N/A
PDX	5	10	6.5	4.5	1	29.0	34.0	0	0.0	0.0	N/A
PDX	6	7	0.0	0.0	1	15.0	2.0	0	0.0	0.0	N/A
PDX	7	5	9.0	16.0	2	25.0	27.5	0	0.0	0.0	N/A
PDX	8	6	4.666666666666667	8.0	2	38.5	49.5	0	0.0	0.0	N/A
PDX	9	5	0.0	13.0	0	0.0	0.0	0	0.0	0.0	N/A
PDX	10	5	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PDX	11	9	1.0	5.5	1	19.0	1.0	2	98.5	128.0	N/A
PDX	12	7	6.0	3.5	0	0.0	0.0	0	0.0	0.0	N/A
PGD	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PGD	3	0	0.0	0.0	0	0.0	0.0	1	63.0	73.0	N/A
PGD	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PGD	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PGD	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PGD	10	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PGD	11	2	0.0	5.0	0	0.0	0.0	0	0.0	0.0	N/A
PGD	12	0	0.0	0.0	0	0.0	0.0	1	72.0	53.0	N/A
PHL	1	10	1.0	22.5	0	0.0	0.0	0	0.0	0.0	N/A
PHL	2	8	12.0	21.0	0	0.0	0.0	0	0.0	0.0	N/A
PHL	3	6	5.0	5.0	3	31.666666666666668	15.5	0	0.0	0.0	N/A
PHL	4	4	0.0	0.0	1	18.0	0.0	0	0.0	0.0	N/A
PHL	5	10	9.666666666666666	22.5	1	20.0	46.0	1	132.0	117.0	N/A
PHL	6	4	0.0	4.0	1	16.0	7.0	3	117.66666666666667	97.0	N/A
PHL	7	9	0.0	9.0	2	27.5	10.0	2	143.0	139.0	N/A
PHL	8	13	7.666666666666667	5.428571428571429	5	42.8	24.4	2	122.5	135.0	N/A
PHL	9	10	5.5	14.0	0	0.0	0.0	0	0.0	0.0	N/A
PHL	10	16	5.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PHL	11	4	8.0	2.0	0	0.0	0.0	0	0.0	0.0	N/A
PHL	12	5	5.666666666666667	18.5	2	33.0	56.0	2	110.0	88.5	N/A
PHX	1	14	6.4	8.5	3	31.666666666666668	19.333333333333332	1	96.0	82.0	N/A
PHX	2	25	7.7272727272727275	12.4	7	25.142857142857142	17.428571428571427	3	123.33333333333333	133.66666666666666	N/A
PHX	3	15	3.8	14.0	5	24.2	18.6	0	0.0	0.0	N/A
PHX	4	19	3.4	5.75	5	21.2	14.25	3	145.66666666666666	133.33333333333334	N/A
PHX	5	20	6.428571428571429	8.4	6	28.333333333333332	19.666666666666668	1	198.0	171.0	N/A
PHX	6	19	5.333333333333333	18.0	1	26.0	7.0	5	169.8	158.0	N/A
PHX	7	12	10.0	22.0	3	35.333333333333336	41.0	1	77.0	71.0	N/A
PHX	8	22	5.857142857142857	13.0	3	30.666666666666668	14.0	0	0.0	0.0	N/A
PHX	9	14	5.5	6.0	5	32.4	27.75	0	0.0	0.0	N/A
PHX	10	28	6.333333333333333	13.666666666666666	2	32.5	27.5	1	65.0	56.0	N/A
PHX	11	16	4.2	2.5	1	18.0	8.0	0	0.0	0.0	N/A
PHX	12	22	3.857142857142857	8.0	5	42.2	38.0	1	79.0	60.0	N/A
PIA	7	0	0.0	0.0	1	22.0	16.0	0	0.0	0.0	N/A
PIA	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PIE	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PIE	3	2	0.0	2.5	0	0.0	0.0	1	147.0	136.0	N/A
PIE	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PIE	10	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PIE	11	3	0.0	16.0	0	0.0	0.0	0	0.0	0.0	N/A
PIE	12	1	0.0	12.0	1	34.0	49.0	0	0.0	0.0	N/A
PIH	1	2	0.0	1.0	0	0.0	0.0	0	0.0	0.0	N/A
PIH	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PIT	1	4	7.0	13.0	1	28.0	36.0	1	132.0	88.0	N/A
PIT	2	6	10.0	1.0	1	30.0	12.0	1	79.0	84.0	N/A
PIT	3	11	6.5	8.0	0	0.0	0.0	2	82.5	66.5	N/A
PIT	4	5	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PIT	5	3	4.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
PIT	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PIT	7	1	13.0	0.0	2	32.5	19.5	5	181.0	169.8	N/A
PIT	8	4	5.5	15.0	1	16.0	2.0	3	212.33333333333334	220.0	N/A
PIT	9	2	0.0	0.0	1	18.0	2.0	0	0.0	0.0	N/A
PIT	10	4	3.0	0.0	1	27.0	0.0	0	0.0	0.0	N/A
PIT	11	3	6.333333333333333	7.0	0	0.0	0.0	1	117.0	106.0	N/A
PIT	12	5	3.0	19.0	0	0.0	0.0	0	0.0	0.0	N/A
PLN	4	1	0.0	22.0	0	0.0	0.0	0	0.0	0.0	N/A
PNS	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PNS	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PNS	5	4	0.0	6.0	0	0.0	0.0	0	0.0	0.0	N/A
PNS	6	0	0.0	0.0	0	0.0	0.0	1	86.0	72.0	N/A
PNS	7	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PNS	8	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PNS	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PNS	10	2	4.0	17.0	0	0.0	0.0	0	0.0	0.0	N/A
PNS	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PSC	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PSC	10	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PSC	11	0	0.0	0.0	1	27.0	8.0	0	0.0	0.0	N/A
PSE	1	0	0.0	0.0	0	0.0	0.0	2	146.5	145.5	N/A
PSE	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PSG	6	1	2.0	7.0	0	0.0	0.0	0	0.0	0.0	N/A
PSM	4	0	0.0	0.0	1	20.0	47.0	0	0.0	0.0	N/A
PSP	1	2	0.0	0.0	1	44.0	23.0	0	0.0	0.0	N/A
PSP	3	3	0.0	0.0	0	0.0	0.0	3	368.0	367.0	N/A
PSP	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PSP	5	2	0.0	2.0	0	0.0	0.0	0	0.0	0.0	N/A
PSP	7	2	4.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PSP	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PSP	10	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PSP	11	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PSP	12	1	0.0	53.0	0	0.0	0.0	0	0.0	0.0	N/A
PVD	1	1	2.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PVD	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PVD	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PVD	5	0	0.0	0.0	1	19.0	23.0	0	0.0	0.0	N/A
PVD	6	1	0.0	0.0	0	0.0	0.0	1	279.0	278.0	N/A
PVD	8	1	10.0	0.0	0	0.0	0.0	1	76.0	79.0	N/A
PVD	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PVD	10	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PVD	11	1	10.0	9.0	0	0.0	0.0	1	239.0	219.0	N/A
PVD	12	2	3.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PVU	7	0	0.0	0.0	1	48.0	46.0	0	0.0	0.0	N/A
PVU	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PWM	1	1	11.0	4.0	0	0.0	0.0	0	0.0	0.0	N/A
PWM	3	0	0.0	0.0	0	0.0	0.0	1	85.0	107.0	N/A
PWM	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PWM	5	1	7.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PWM	7	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PWM	8	4	10.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PWM	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
PWM	10	1	0.0	0.0	0	0.0	0.0	1	95.0	80.0	N/A
PWM	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RAP	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RAP	4	0	0.0	0.0	0	0.0	0.0	1	197.0	215.0	N/A
RAP	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RAP	8	1	12.0	4.0	0	0.0	0.0	0	0.0	0.0	N/A
RAP	9	2	0.0	0.0	0	0.0	0.0	1	68.0	49.0	N/A
RAP	10	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RDD	1	2	10.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RDD	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RDD	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RDD	10	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RDD	11	2	0.0	8.0	0	0.0	0.0	0	0.0	0.0	N/A
RDM	1	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RDM	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RDM	4	2	0.0	6.0	0	0.0	0.0	0	0.0	0.0	N/A
RDM	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RDM	8	1	0.0	4.0	0	0.0	0.0	0	0.0	0.0	N/A
RDM	9	1	3.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
RDM	10	2	14.0	14.0	0	0.0	0.0	0	0.0	0.0	N/A
RDM	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RDM	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RDU	1	5	8.0	0.0	1	42.0	36.0	2	105.5	93.5	N/A
RDU	2	5	3.0	20.0	0	0.0	0.0	0	0.0	0.0	N/A
RDU	3	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RDU	4	3	0.0	24.0	4	30.0	37.0	0	0.0	0.0	N/A
RDU	5	4	4.0	0.0	0	0.0	0.0	1	65.0	50.0	N/A
RDU	6	4	6.5	8.0	1	56.0	43.0	2	99.5	83.0	N/A
RDU	7	7	0.0	26.0	2	31.5	52.0	0	0.0	0.0	N/A
RDU	8	7	0.0	0.0	0	0.0	0.0	1	94.0	93.0	N/A
RDU	9	4	0.0	0.0	2	35.5	27.0	0	0.0	0.0	N/A
RDU	10	12	2.0	14.0	0	0.0	0.0	0	0.0	0.0	N/A
RDU	11	7	0.0	0.0	2	41.0	52.5	0	0.0	0.0	N/A
RDU	12	4	8.0	0.0	0	0.0	0.0	2	176.5	165.5	N/A
RFD	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RIC	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RIC	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RIC	3	2	0.0	22.0	0	0.0	0.0	0	0.0	0.0	N/A
RIC	4	3	0.0	0.0	1	23.0	29.0	0	0.0	0.0	N/A
RIC	5	2	0.0	9.0	0	0.0	0.0	1	154.0	141.0	N/A
RIC	6	3	4.0	6.0	0	0.0	0.0	0	0.0	0.0	N/A
RIC	7	2	3.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RIC	8	1	0.0	4.0	0	0.0	0.0	0	0.0	0.0	N/A
RIC	9	2	0.0	45.0	0	0.0	0.0	0	0.0	0.0	N/A
RIC	10	4	0.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
RIC	12	2	1.0	7.0	1	42.0	48.0	0	0.0	0.0	N/A
RIW	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RIW	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RKS	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RNO	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RNO	2	3	2.0	16.0	0	0.0	0.0	0	0.0	0.0	N/A
RNO	3	2	0.0	0.0	0	0.0	0.0	1	101.0	129.0	N/A
RNO	4	0	0.0	0.0	1	17.0	20.0	0	0.0	0.0	N/A
RNO	5	2	7.0	5.0	2	27.5	20.5	1	202.0	190.0	N/A
RNO	6	3	4.0	2.0	1	32.0	23.0	0	0.0	0.0	N/A
RNO	7	3	0.0	11.0	1	24.0	8.0	0	0.0	0.0	N/A
RNO	8	5	0.0	0.0	0	0.0	0.0	1	388.0	363.0	N/A
RNO	9	2	10.0	3.5	0	0.0	0.0	1	69.0	58.0	N/A
RNO	10	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RNO	11	5	1.0	16.0	0	0.0	0.0	0	0.0	0.0	N/A
RNO	12	4	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ROA	2	1	0.0	6.0	0	0.0	0.0	0	0.0	0.0	N/A
ROA	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ROA	7	0	0.0	0.0	0	0.0	0.0	1	128.0	108.0	N/A
ROA	8	1	1.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ROA	9	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ROA	10	0	0.0	0.0	1	35.0	30.0	0	0.0	0.0	N/A
ROC	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ROC	4	5	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ROC	5	3	12.0	11.0	0	0.0	0.0	0	0.0	0.0	N/A
ROC	6	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ROC	7	1	0.0	3.0	1	31.0	12.0	0	0.0	0.0	N/A
ROC	8	1	0.0	0.0	0	0.0	0.0	1	101.0	87.0	N/A
ROC	10	0	0.0	0.0	1	20.0	7.0	0	0.0	0.0	N/A
ROC	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ROW	7	1	0.0	28.0	0	0.0	0.0	0	0.0	0.0	N/A
RST	8	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RSW	1	4	1.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RSW	2	9	1.0	11.0	0	0.0	0.0	0	0.0	0.0	N/A
RSW	3	8	11.0	1.0	0	0.0	0.0	2	104.0	85.5	N/A
RSW	4	3	4.0	2.0	1	46.0	14.0	1	87.0	84.0	N/A
RSW	5	3	10.0	7.0	0	0.0	0.0	1	136.0	137.0	N/A
RSW	6	4	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
RSW	7	1	0.0	0.0	1	42.0	23.0	0	0.0	0.0	N/A
RSW	8	4	13.0	6.0	0	0.0	0.0	0	0.0	0.0	N/A
RSW	9	2	5.0	7.0	0	0.0	0.0	0	0.0	0.0	N/A
RSW	10	4	9.0	0.0	2	36.0	41.5	0	0.0	0.0	N/A
RSW	11	5	4.5	9.0	0	0.0	0.0	0	0.0	0.0	N/A
RSW	12	2	0.0	0.0	0	0.0	0.0	4	171.0	167.75	N/A
SAF	12	0	0.0	0.0	1	31.0	34.0	0	0.0	0.0	N/A
SAN	1	12	7.5	18.0	3	35.333333333333336	43.0	1	80.0	72.0	N/A
SAN	2	4	3.0	0.0	1	32.0	30.0	0	0.0	0.0	N/A
SAN	3	12	7.5	36.0	1	16.0	7.0	0	0.0	0.0	N/A
